,text-3 href,text-3,story__link,story__link href,story__excerpt,timestamp--label,timestamp--time,Concatenated_Columns
340,www.dawn.com/business,Business,Exports of clothing textiles dip,1285222-exports of clothing textiles dip,Export proceeds from the sector fell to 2.07 billion in the first two months of the fiscal year.,Updated,"22 Sep, 2016",Exports of clothing textiles dipExport proceeds from the sector fell to 2.07 billion in the first two months of the fiscal year.
341,www.dawn.com/business,Business,Govt raises almost Rs trillion revenue from oil gas consumers,1285223-govt raises almost rs1 trillion revenue from oil gas consumers,The countrys oil and gas sector has emerged as the single largest revenue spinner with more than Rs912bn contribution.,Updated,"22 Sep, 2016",Govt raises almost Rs trillion revenue from oil gas consumersThe countrys oil and gas sector has emerged as the single largest revenue spinner with more than Rs912bn contribution.
342,www.dawn.com/pakistan,Pakistan,PM to address titfortat rally near Lahore on th,1285328-pm to address tit for tat rally near lahore on 30th,PM's address has ostensibly been planned as part of the ruling partys strategy to counter the PTIs rally.,Updated,"22 Sep, 2016",PM to address titfortat rally near Lahore on thPM's address has ostensibly been planned as part of the ruling partys strategy to counter the PTIs rally.
343,www.dawn.com/pakistan,Pakistan,Sindh lawmakers at odds with power sector bureaucracy,1285331-sindh lawmakers at odds with power sector bureaucracy,NA directs water and power ministry to address the issues identified by the subcommittee within 15 days.,Updated,"22 Sep, 2016",Sindh lawmakers at odds with power sector bureaucracyNA directs water and power ministry to address the issues identified by the subcommittee within 15 days.
344,www.dawn.com/pakistan,Pakistan,Pakistan Afghanistan polio teams discuss challenge,1285336-pakistan afghanistan polio teams discuss challenge,Main objective of the meeting was to review status in the common polio reservoirs and to address outbreaks.,Updated,"22 Sep, 2016",Pakistan Afghanistan polio teams discuss challengeMain objective of the meeting was to review status in the common polio reservoirs and to address outbreaks.
345,www.dawn.com/pakistan,Pakistan,Dar COAS discuss NAP financial matters,1285337-dar coas discuss nap financial matters,Financing matters related to capacity building for effective PakAfghan border management discussed.,Updated,"22 Sep, 2016",Dar COAS discuss NAP financial mattersFinancing matters related to capacity building for effective PakAfghan border management discussed.
346,www.dawn.com/pakistan,Pakistan,ANP chief seeks joint session of parliament on PakIndia tension,1285342-anp chief seeks joint session of parliament on pak india tension,Asfandyar Wali Khan says PM should rush back home to discuss ways of defusing tension between Pakistan and India.,Updated,"22 Sep, 2016",ANP chief seeks joint session of parliament on PakIndia tensionAsfandyar Wali Khan says PM should rush back home to discuss ways of defusing tension between Pakistan and India.
347,www.dawn.com/pakistan,Pakistan,Chaman border closure leaves lasting effect,1285323-chaman border closure leaves lasting effect,Local residents complain about the losses they had to incur due to the border closure.,Updated,"22 Sep, 2016",Chaman border closure leaves lasting effectLocal residents complain about the losses they had to incur due to the border closure.
348,www.dawn.com/pakistan,Pakistan,Will dissent within PTI affect Raiwind march,1285324-will dissent within pti affect raiwind march,Reports emerge that PTIs youth wing is printing posters demanding Mr Tareens removal.,Updated,"22 Sep, 2016",Will dissent within PTI affect Raiwind marchReports emerge that PTIs youth wing is printing posters demanding Mr Tareens removal.
349,www.dawn.com/world,World,Four medical staff killed in strike near Aleppo NGO,1285325-four medical staff killed in strike near aleppo ngo,The first responders were killed as they evacuated victims from a previous strike in UOSSM ambulances.,Updated,"22 Sep, 2016",Four medical staff killed in strike near Aleppo NGOThe first responders were killed as they evacuated victims from a previous strike in UOSSM ambulances.
350,www.dawn.com/pakistan,Pakistan,Audit unearths fake teachers ghost schools in basic education project,1285326-audit unearths fake teachers ghost schools in basic education project,Rs800 million unlawfully disbursed in governments Basic Education Community Schools BECS programme.,Updated,"22 Sep, 2016",Audit unearths fake teachers ghost schools in basic education projectRs800 million unlawfully disbursed in governments Basic Education Community Schools BECS programme.
351,www.dawn.com/pakistan,Pakistan,Pakistan not to accept onesided nuclear restrictions,1285327-pakistan not to accept one sided nuclear restrictions,"Indias cold start doctrine should be contained, says Pakistans UN envoy Maleeha Lodhi.",Updated,"22 Sep, 2016","Pakistan not to accept onesided nuclear restrictionsIndias cold start doctrine should be contained, says Pakistans UN envoy Maleeha Lodhi."
352,www.dawn.com/pakistan,Pakistan,Londonbased Muttahida leadership strikes back,1285321-london based muttahida leadership strikes back,"MQM coordination committee, organisational structure dissolved by London leadership.",Updated,"22 Sep, 2016","Londonbased Muttahida leadership strikes backMQM coordination committee, organisational structure dissolved by London leadership."
353,www.dawn.com/world,World,Migrant boat capsizes off Egypt killing at least ,1285271-migrant boat capsizes off egypt killing at least 42,"The vessel overturned off the port city of Rosetta, with the total number of people on board not clear.",Published,"22 Sep, 2016","Migrant boat capsizes off Egypt killing at least The vessel overturned off the port city of Rosetta, with the total number of people on board not clear."
354,www.dawn.com/pakistan,Pakistan,India blamed Pakistan for Uri attack without any evidence says Nisar,1285652-india blamed pakistan for uri attack without any evidence says nisar,Interior minister says 82.5 million CNICs out of the total 105 million reverified during threemonth campaign.,Published,"23 Sep, 2016",India blamed Pakistan for Uri attack without any evidence says NisarInterior minister says 82.5 million CNICs out of the total 105 million reverified during threemonth campaign.
355,www.dawn.com/world,World,Lavrov says USRussian agreements on Syria must be saved,1285651-lavrov says us russian agreements on syria must be saved,The Syrian army declared an end to the truce following a USled coalition strike on Syrian soldiers near Deir Ezzor.,Published,"23 Sep, 2016",Lavrov says USRussian agreements on Syria must be savedThe Syrian army declared an end to the truce following a USled coalition strike on Syrian soldiers near Deir Ezzor.
356,www.dawn.com/business,Business,Oil prices rise ahead of key producers meeting,1285650-oil prices rise ahead of key producers meeting,The dollar came under pressure this week after the Federal Reserve decided against raising US interest rates.,Published,"23 Sep, 2016",Oil prices rise ahead of key producers meetingThe dollar came under pressure this week after the Federal Reserve decided against raising US interest rates.
357,www.dawn.com/sport,Sport,Imad Wasim leads Pakistans rout of West Indies,1285648-imad wasim leads pakistans rout of west indies,Imad Wasim took a career best five for 14 to help Pakistan defeat West Indies by nine wickets in the first T20 in Dubai.,Updated,"24 Sep, 2016",Imad Wasim leads Pakistans rout of West IndiesImad Wasim took a career best five for 14 to help Pakistan defeat West Indies by nine wickets in the first T20 in Dubai.
358,www.dawn.com/world,World,Indian leadership media making public delusional about Pakistan Former Indian diplomat,1285612-indian leadership media making public delusional about pakistan former indian diplomat,Former Indian diplomat says India has run out of options and has no way of addressing the challenge of terrorism.,Published,"23 Sep, 2016",Indian leadership media making public delusional about Pakistan Former Indian diplomatFormer Indian diplomat says India has run out of options and has no way of addressing the challenge of terrorism.
359,www.dawn.com/pakistan,Pakistan,World University Rankings Only  Pakistani institutions among top  universities,1285647-world university rankings only 7 pakistani institutions among top 980 universities,"Of Pakistans seven institutions, five are new entrants this year.",Published,"23 Sep, 2016","World University Rankings Only  Pakistani institutions among top  universitiesOf Pakistans seven institutions, five are new entrants this year."
360,www.dawn.com/pakistan,Pakistan,Ali Zafar and Mahira Khan walk as showstoppers for Bollywood couturier Divani,1176292-ali zafar and mahira khan walk as showstoppers for bollywood couturier divani,The new bridal collection called BagheBahar was showcased in Lahore at the Haveli Barood Khana,Published,"23 Sep, 2016",Ali Zafar and Mahira Khan walk as showstoppers for Bollywood couturier DivaniThe new bridal collection called BagheBahar was showcased in Lahore at the Haveli Barood Khana
361,www.dawn.com/world,World,At least  bodies recovered from Egypt migrant shipwreck,1285645-at least 133 bodies recovered from egypt migrant shipwreck,Up to 450 migrants were on board the overcrowded vessel that was heading to Italy from Egypt when it keeled over.,Published,"23 Sep, 2016",At least  bodies recovered from Egypt migrant shipwreckUp to 450 migrants were on board the overcrowded vessel that was heading to Italy from Egypt when it keeled over.
362,www.dawn.com/pakistan,Pakistan,Lawyers reject Quetta carnage judicial commission,1285644-lawyers reject quetta carnage judicial commission,BHCBA president says Balochistan govt should have resigned after the Aug 8 blast outside Quetta Civil Hospital.,Published,"23 Sep, 2016",Lawyers reject Quetta carnage judicial commissionBHCBA president says Balochistan govt should have resigned after the Aug 8 blast outside Quetta Civil Hospital.
